Date,Value
1990-05,236.059998
1990-05,237.035004
1990-05,232.199997
1990-05,235.839996
1990-05,236.354996
1990-05,236.149994
1990-06,237.884995
1990-06,240.110001
1990-06,237.845001
1990-06,238.054993
1990-06,237.384995
1990-06,234.729996
1990-06,236.949997
1990-06,240.110001
1990-06,242.054993
1990-06,240.514999
1990-06,240.785004
1990-06,236.710007
1990-06,236.774994
1990-06,237.315002
1990-06,238.145004
1990-06,235.740005
1990-06,232.914993
1990-06,232.940002
1990-06,234.949997
1990-06,237.414993
1990-06,238.460007
1990-07,238.419998
1990-07,238.184998
1990-07,237.300003
1990-07,238.464996
1990-07,239.600006
1990-07,238.660004
1990-07,240.774994
1990-07,243.425003
1990-07,244.740005
1990-07,246.179993
1990-07,241.524994
1990-07,238.220001
1990-07,236.399994
1990-07,232.440002
1990-07,227.380005
1990-07,226.485001
1990-07,228.764999
1990-07,227.199997
1990-07,225.634995
1990-07,223.919998
1990-07,223.384995
1990-08,223.115005
1990-08,218.970001
1990-08,212.604996
1990-08,201.455002
1990-08,202.654999
1990-08,205.580002
1990-08,209.125
1990-08,206.229996
1990-08,207.419998
1990-08,208.294998
1990-08,208.464996
1990-08,202.190002
1990-08,196.845001
1990-08,193.100006
1990-08,188.255005
1990-08,185.014999
1990-08,178.294998
1990-08,184.964996
1990-08,193.975006
1990-08,194.904999
1990-08,192.904999
1990-08,190.725006
1990-08,193.615005
1990-09,194.744995
1990-09,193.815002
1990-09,190.669998
1990-09,191.800003
1990-09,192.649994
1990-09,190.964996
1990-09,192.354996
1990-09,189.720001
1990-09,189.520004
1990-09,189.604996
1990-09,189.429993
1990-09,188.774994
1990-09,183.979996
1990-09,183.199997
1990-09,177.604996
1990-09,180.710007
1990-09,179.455002
1990-09,174.190002
1990-09,177.054993
1990-10,184.735001
1990-10,184.919998
1990-10,180.505005
1990-10,179.494995
1990-10,178.365005
1990-10,179.565002
1990-10,173.625
1990-10,169.464996
1990-10,165.195007
1990-10,166.714996
1990-10,169.350006
1990-10,165.490005
1990-10,167.270004
1990-10,172.380005
1990-10,174.619995
1990-10,178.565002
1990-10,178.399994
1990-10,178.470001
1990-10,177.339996
1990-10,174.210007
1990-10,171.755005
1990-10,172.994995
1990-10,172.554993
1990-11,172.884995
1990-11,176.865005
1990-11,180.460007
1990-11,180.259995
1990-11,177.080002
1990-11,177.705002
1990-11,182.240005
1990-11,188.669998
1990-11,189.875
1990-11,192.449997
1990-11,189.550003
1990-11,184.960007
1990-11,187.039993
1990-11,183.315002
1990-11,183.934998
1990-11,184.279999
1990-11,185.119995
1990-11,189.175003
1990-11,189.695007
1990-11,191.110001
1990-11,192.580002
1990-12,194.524994
1990-12,195.604996
1990-12,199.024994
1990-12,199.485001
1990-12,199.345001
1990-12,199.440002
1990-12,196.554993
1990-12,198.024994
1990-12,198.029999
1990-12,196.134995
1990-12,195.054993
1990-12,199.240005
1990-12,200.414993
1990-12,201.514999
1990-12,202.755005
1990-12,201.220001
1990-12,200.570007
1990-12,199.160004
1990-12,199.419998
1990-12,200.529999
1991-01,199.764999
1991-01,196.395004
1991-01,196.824997
1991-01,192.350006
1991-01,192.089996
1991-01,191.684998
1991-01,196.080002
1991-01,196.195007
1991-01,193.770004
1991-01,195.335007
1991-01,202.955002
1991-01,209.259995
1991-01,211.494995
1991-01,214.365005
1991-01,211.975006
1991-01,215.830002
1991-01,219.785004
1991-01,221.014999
1991-01,222.240005
1991-01,224.470001
1991-01,229.274994
1991-01,232.425003
1991-02,234.449997
1991-02,236.869995
1991-02,241.565002
1991-02,247.054993
1991-02,243.425003
1991-02,244.475006
1991-02,249.304993
1991-02,248.199997
1991-02,250.335007
1991-02,245.589996
1991-02,248.335007
1991-02,250.815002
1991-02,247.759995
1991-02,246.854996
1991-02,248.634995
1991-02,250.039993
1991-02,247.804993
1991-02,249.714996
1991-02,250.115005
1991-03,252.389999
1991-03,253.380005
1991-03,262.179993
1991-03,263.149994
1991-03,264.565002
1991-03,262.859985
1991-03,255.179993
1991-03,250.669998
1991-03,257.070007
1991-03,255.794998
1991-03,254.630005
1991-03,255.625
1991-03,253.850006
1991-03,256.089996
1991-03,252.970001
1991-03,252.270004
1991-03,255.774994
1991-03,264.670013
1991-03,266.554993
1991-03,264.904999
1991-04,264.595001
1991-04,273.850006
1991-04,275.149994
1991-04,277.285004
1991-04,275.440002
1991-04,275.654999
1991-04,272.934998
1991-04,271.065002
1991-04,278.450012
1991-04,279.204987
1991-04,278.290009
1991-04,282.029999
1991-04,283.38501
1991-04,277.779999
